2.350000000000000000e+04,-7.216281101556171507e+01
2.400000000000000000e+04,-7.196074715184283832e+01
2.450000000000000000e+04,-7.128044073779358314e+01
2.500000000000000000e+04,-7.035937593520202427e+01
2.550000000000000000e+04,-6.925564952535432894e+01
2.600000000000000000e+04,-6.799314425311456489e+01
2.650000000000000000e+04,-6.658190929173247241e+01
2.700000000000000000e+04,-6.502377182773693676e+01
2.750000000000000000e+04,-6.721929950857145286e+01
2.950000000000000000e+04,-9.665148494885556829e+01
3.000000000000000000e+04,-9.976180832256545727e+01
3.050000000000000000e+04,-1.030137509733173147e+02
3.100000000000000000e+04,-1.064370817344437228e+02
3.150000000000000000e+04,-1.100623079481731565e+02
3.200000000000000000e+04,-1.230245734534196345e+02
3.250000000000000000e+04,-1.221383640822760981e+02
3.300000000000000000e+04,-1.225332170569016625e+02
3.350000000000000000e+04,-1.273911109257657017e+02
3.400000000000000000e+04,-1.327009467120618638e+02
3.450000000000000000e+04,-1.346486208674784848e+02
3.500000000000000000e+04,-1.364125802175040008e+02
3.550000000000000000e+04,-1.383578057203444587e+02
3.600000000000000000e+04,-1.069459651231604767e+02
3.650000000000000000e+04,-1.142225010949096031e+02
3.700000000000000000e+04,-1.178927654072358564e+02
3.750000000000000000e+04,-1.201883308304368256e+02
3.800000000000000000e+04,-1.219400183091854615e+02
3.850000000000000000e+04,-1.233924813855986713e+02
3.900000000000000000e+04,-1.246529860319019463e+02
3.950000000000000000e+04,-1.257784364079534498e+02
4.000000000000000000e+04,-1.268027658440541927e+02
4.050000000000000000e+04,-1.277479118600708716e+02
4.100000000000000000e+04,-1.286289312918680707e+02
4.150000000000000000e+04,-1.294566501962184475e+02
4.200000000000000000e+04,-1.302391484265200461e+02
4.250000000000000000e+04,-1.309826429235749856e+02
4.300000000000000000e+04,-1.316920408350620164e+02
4.350000000000000000e+04,-1.322689691909706653e+02
4.400000000000000000e+04,-1.322018618768760234e+02
4.450000000000000000e+04,-1.321497821642535655e+02
4.500000000000000000e+04,-1.321107987669848853e+02
4.550000000000000000e+04,-1.320833205854452217e+02
4.600000000000000000e+04,-1.320660228638555509e+02
4.650000000000000000e+04,-1.320577916945012475e+02
4.700000000000000000e+04,-1.320576832742655142e+02
4.750000000000000000e+04,-1.320648912956144159e+02
4.800000000000000000e+04,-1.320787222892388399e+02
4.850000000000000000e+04,-1.320985760757052958e+02
4.900000000000000000e+04,-1.385100041825046446e+02
4.950000000000000000e+04,-1.389834877301814231e+02
5.000000000000000000e+04,-1.394468069674605886e+02
5.050000000000000000e+04,-1.399005704508385861e+02
5.100000000000000000e+04,-1.403453332264178925e+02
5.150000000000000000e+04,-1.407816030221448500e+02
