3.815000000000000000e+04,3.244839032515682287e-01
3.820000000000000000e+04,3.217998946675211247e-01
3.825000000000000000e+04,3.200452199958790378e-01
3.830000000000000000e+04,3.186379334696696208e-01
3.835000000000000000e+04,3.174289114887485219e-01
3.840000000000000000e+04,3.163525158305358631e-01
3.845000000000000000e+04,3.153729146214713785e-01
3.850000000000000000e+04,3.144679979922396784e-01
3.855000000000000000e+04,3.136229834294241847e-01
3.860000000000000000e+04,3.128274081915732308e-01
3.865000000000000000e+04,3.120735443386332686e-01
3.870000000000000000e+04,3.113554913188646411e-01
3.875000000000000000e+04,3.106686225026664694e-01
3.880000000000000000e+04,3.100092302544885658e-01
3.885000000000000000e+04,3.093742888647477707e-01
3.890000000000000000e+04,3.087612907667150464e-01
3.895000000000000000e+04,3.081681301138792795e-01
3.900000000000000000e+04,3.075930179821841359e-01
3.905000000000000000e+04,3.070344192898280533e-01
3.910000000000000000e+04,3.064910050007486619e-01
3.915000000000000000e+04,3.059616153141874739e-01
3.920000000000000000e+04,3.054452309036422286e-01
3.925000000000000000e+04,3.049409501521431198e-01
3.930000000000000000e+04,3.044479709237177811e-01
3.935000000000000000e+04,3.039655758117920659e-01
3.940000000000000000e+04,3.034931200878608903e-01
3.945000000000000000e+04,3.030300217683473685e-01
3.950000000000000000e+04,3.025757533628269935e-01
3.955000000000000000e+04,3.021298349673864347e-01
3.960000000000000000e+04,3.016918279739651543e-01
3.965000000000000000e+04,3.012613320704075059e-01
3.970000000000000000e+04,3.008379780436576389e-01
3.975000000000000000e+04,3.004214262233759203e-01
3.980000000000000000e+04,3.000113628390387310e-01
3.985000000000000000e+04,2.996074973245692608e-01
3.990000000000000000e+04,2.992095599735287714e-01
3.995000000000000000e+04,2.988172998904763400e-01
4.000000000000000000e+04,2.984304831940050029e-01
4.005000000000000000e+04,2.980488914348814466e-01
4.010000000000000000e+04,2.976723201983033085e-01
4.015000000000000000e+04,2.973005778650189002e-01
4.020000000000000000e+04,2.969334845095499276e-01
4.025000000000000000e+04,2.965708709175748359e-01
4.030000000000000000e+04,2.962125777069695709e-01
4.035000000000000000e+04,2.958584545395290255e-01
4.040000000000000000e+04,2.955083594121125645e-01
4.045000000000000000e+04,2.951621580176523318e-01
4.050000000000000000e+04,2.948197231678996721e-01
4.055000000000000000e+04,2.944809342704914346e-01
4.060000000000000000e+04,2.941456768545875899e-01
4.065000000000000000e+04,2.938138421393727828e-01
4.070000000000000000e+04,2.934853266408905537e-01
4.075000000000000000e+04,2.931600318131272198e-01
4.080000000000000000e+04,2.928378637197846523e-01
4.085000000000000000e+04,2.925187327335169174e-01
4.090000000000000000e+04,2.922025532599742959e-01
4.095000000000000000e+04,2.918892434840508199e-01
4.100000000000000000e+04,2.915787251363798349e-01
4.105000000000000000e+04,2.912709232780152369e-01
4.110000000000000000e+04,2.909657661014969920e-01
4.115000000000000000e+04,2.906631847470784180e-01
4.120000000000000000e+04,2.903631131324548864e-01
4.125000000000000000e+04,2.900654877949758181e-01
4.130000000000000000e+04,2.897702477450627701e-01
4.135000000000000000e+04,2.894773343301283441e-01
4.140000000000000000e+04,2.891866911078441182e-01
4.145000000000000000e+04,2.888982637547879984e-01
4.150000000000000000e+04,2.886119998228129369e-01
4.155000000000000000e+04,2.883278489034353798e-01
4.160000000000000000e+04,2.880457622646029892e-01
4.165000000000000000e+04,2.877656928944264947e-01
4.170000000000000000e+04,2.874875953902903403e-01
4.175000000000000000e+04,2.872114258799886577e-01
4.180000000000000000e+04,2.869371419476873797e-01
4.185000000000000000e+04,2.866647025644467051e-01
4.190000000000000000e+04,2.863940680228742597e-01
4.195000000000000000e+04,2.861251998756694226e-01
4.200000000000000000e+04,2.858580608777722132e-01
4.205000000000000000e+04,2.855926149318177565e-01
4.210000000000000000e+04,2.853288270367398405e-01
4.215000000000000000e+04,2.850666632392636068e-01
4.220000000000000000e+04,2.848060905880280824e-01
4.225000000000000000e+04,2.845470770902983615e-01
4.230000000000000000e+04,2.842895916710285742e-01
4.235000000000000000e+04,2.840336041340171813e-01
4.240000000000000000e+04,2.837790851252906532e-01
4.245000000000000000e+04,2.835260060979732932e-01
4.250000000000000000e+04,2.832743392798912629e-01
4.255000000000000000e+04,2.830240576416183096e-01
4.260000000000000000e+04,2.827751348670524134e-01
4.265000000000000000e+04,2.825275453250653546e-01
4.270000000000000000e+04,2.822812640426596298e-01
4.275000000000000000e+04,2.820362666793721496e-01
4.280000000000000000e+04,2.817925295029481969e-01
4.285000000000000000e+04,2.815500293661925557e-01
4.290000000000000000e+04,2.813087436848598077e-01
4.295000000000000000e+04,2.810686504166142741e-01
4.300000000000000000e+04,2.808297280409504104e-01
4.305000000000000000e+04,2.805919555400337995e-01
4.310000000000000000e+04,2.803553123803831371e-01
4.315000000000000000e+04,2.801197784954121972e-01
4.320000000000000000e+04,2.798853342687168122e-01
4.325000000000000000e+04,2.796519605180809442e-01
4.330000000000000000e+04,2.794196384802347111e-01
4.335000000000000000e+04,2.791883497961853977e-01
4.340000000000000000e+04,2.789580764972470206e-01
4.345000000000000000e+04,2.787288009916026876e-01
4.350000000000000000e+04,2.785005060514562647e-01
4.355000000000000000e+04,2.782731748007286621e-01
4.360000000000000000e+04,2.780467907032052044e-01
4.365000000000000000e+04,2.778213375512421646e-01
4.370000000000000000e+04,2.775967994548412809e-01
4.375000000000000000e+04,2.773731608312307584e-01
4.380000000000000000e+04,2.771504063948168617e-01
4.385000000000000000e+04,2.769285211475646102e-01
4.390000000000000000e+04,2.767074903697035460e-01
4.395000000000000000e+04,2.764872996108538317e-01
4.400000000000000000e+04,2.762679346814431169e-01
4.405000000000000000e+04,2.760493816444753445e-01
4.410000000000000000e+04,2.758316268076043132e-01
4.415000000000000000e+04,2.756146567155187688e-01
4.420000000000000000e+04,2.753984581425879541e-01
4.425000000000000000e+04,2.751830180857837704e-01
4.430000000000000000e+04,2.749683237579199635e-01
4.435000000000000000e+04,2.747543625810519030e-01
4.440000000000000000e+04,2.745411221801904444e-01
4.445000000000000000e+04,2.743285903772028633e-01
4.450000000000000000e+04,2.741167551849836292e-01
4.455000000000000000e+04,2.739056048017770029e-01
4.460000000000000000e+04,2.736951276057777438e-01
4.465000000000000000e+04,2.734853121498533324e-01
4.470000000000000000e+04,2.732761471565298139e-01
4.475000000000000000e+04,2.730676215131220830e-01
4.480000000000000000e+04,2.728597242670400269e-01
4.485000000000000000e+04,2.726524446213238750e-01
4.490000000000000000e+04,2.724457719302441072e-01
4.495000000000000000e+04,2.722396956952007341e-01
4.500000000000000000e+04,2.720342055606475573e-01
4.505000000000000000e+04,2.718292913102558495e-01
4.510000000000000000e+04,2.716249428632241947e-01
4.515000000000000000e+04,2.714211502707203905e-01
4.520000000000000000e+04,2.712179037124253234e-01
4.525000000000000000e+04,2.710151934933164863e-01
4.530000000000000000e+04,2.708130100405126139e-01
4.535000000000000000e+04,2.706113439002759136e-01
4.540000000000000000e+04,2.704101857351763893e-01
4.545000000000000000e+04,2.702095263213543652e-01
4.550000000000000000e+04,2.700093565459376621e-01
4.555000000000000000e+04,2.698096674046029930e-01
4.560000000000000000e+04,2.696104499992341696e-01
4.565000000000000000e+04,2.694116955357560017e-01
4.570000000000000000e+04,2.692133953220732234e-01
4.575000000000000000e+04,2.690155407661257714e-01
4.580000000000000000e+04,2.688181233741701592e-01
4.585000000000000000e+04,2.686211347490612411e-01
4.590000000000000000e+04,2.684245665887842747e-01
4.595000000000000000e+04,2.682284106850711392e-01
4.600000000000000000e+04,2.680326589221768141e-01
4.605000000000000000e+04,2.678373032758143979e-01
4.610000000000000000e+04,2.676423358122006491e-01
4.615000000000000000e+04,2.674477486873148013e-01
4.620000000000000000e+04,2.672535341462393688e-01
4.625000000000000000e+04,2.670596845227529714e-01
4.630000000000000000e+04,2.668661922390156427e-01
4.635000000000000000e+04,2.666730498054677989e-01
4.640000000000000000e+04,2.664802498209118964e-01
4.645000000000000000e+04,2.662877849727612878e-01
4.650000000000000000e+04,2.660956480375205047e-01
4.655000000000000000e+04,2.659038318814244684e-01
4.660000000000000000e+04,2.657123294613423781e-01
4.665000000000000000e+04,2.655211338258757214e-01
4.670000000000000000e+04,2.653302381167111923e-01
4.675000000000000000e+04,2.651396355702015928e-01
4.680000000000000000e+04,2.649493195192382244e-01
4.685000000000000000e+04,2.647592833953599234e-01
4.690000000000000000e+04,2.645695207312074304e-01
4.695000000000000000e+04,2.643800251632086873e-01
4.700000000000000000e+04,2.641907904346925684e-01
4.705000000000000000e+04,2.640018103992281540e-01
4.710000000000000000e+04,2.638130790244128110e-01
4.715000000000000000e+04,2.636245903960150461e-01
4.720000000000000000e+04,2.634363387225196473e-01
4.725000000000000000e+04,2.632483183401022053e-01
4.730000000000000000e+04,2.630605237180747569e-01
4.735000000000000000e+04,2.628729494648088805e-01
4.740000000000000000e+04,2.626855903341592802e-01
4.745000000000000000e+04,2.624984412324539162e-01
4.750000000000000000e+04,2.623114972260510158e-01
4.755000000000000000e+04,2.621247535494965475e-01
4.760000000000000000e+04,2.619382056143807480e-01
4.765000000000000000e+04,2.617518490188163183e-01
4.770000000000000000e+04,2.615656795577108173e-01
4.775000000000000000e+04,2.613796932337874024e-01
4.780000000000000000e+04,2.611938862694358487e-01
4.785000000000000000e+04,2.610082551194509159e-01
4.790000000000000000e+04,2.608227964846808189e-01
4.795000000000000000e+04,2.606375073266755660e-01
4.800000000000000000e+04,2.604523848833759647e-01
4.805000000000000000e+04,2.602674266858971408e-01
4.810000000000000000e+04,2.600826305764847857e-01
4.815000000000000000e+04,2.598979947277214042e-01
4.820000000000000000e+04,2.597135176630009923e-01
4.825000000000000000e+04,2.595291982784115326e-01
4.830000000000000000e+04,2.593450358660585597e-01
4.835000000000000000e+04,2.591610301389143389e-01
4.840000000000000000e+04,2.589771812572471688e-01
4.845000000000000000e+04,2.587934898567840758e-01
4.850000000000000000e+04,2.586099570786035695e-01
4.855000000000000000e+04,2.584265846008645395e-01
4.860000000000000000e+04,2.582433746724946966e-01
4.865000000000000000e+04,2.580603301488489931e-01
4.870000000000000000e+04,2.578774545294716392e-01
4.875000000000000000e+04,2.576947519979836954e-01
4.880000000000000000e+04,2.575122274642270837e-01
4.885000000000000000e+04,2.573298866086343728e-01
4.890000000000000000e+04,2.571477359289698339e-01
4.895000000000000000e+04,2.569657827894144542e-01
4.900000000000000000e+04,2.567840354720458684e-01
4.905000000000000000e+04,2.566025032307115428e-01
4.910000000000000000e+04,2.564211963472818323e-01
4.915000000000000000e+04,2.562401261902547134e-01
4.920000000000000000e+04,2.560593052756019450e-01
4.925000000000000000e+04,2.558787473298330672e-01
4.930000000000000000e+04,2.556984673550323217e-01
4.935000000000000000e+04,2.555184816957732363e-01
4.940000000000000000e+04,2.553388081075987914e-01
4.945000000000000000e+04,2.551594658268105942e-01
4.950000000000000000e+04,2.549804756412147877e-01
4.955000000000000000e+04,2.548018599613106061e-01
4.960000000000000000e+04,2.546236428915001349e-01
4.965000000000000000e+04,2.544458503006573613e-01
4.970000000000000000e+04,2.542685098913753938e-01
4.975000000000000000e+04,2.540916512670526872e-01
4.980000000000000000e+04,2.539153059959763925e-01
4.985000000000000000e+04,2.537395076713281350e-01
4.990000000000000000e+04,2.535642919659854555e-01
4.995000000000000000e+04,2.533896966808592000e-01
5.000000000000000000e+04,2.532157617854493559e-01
5.005000000000000000e+04,2.530425294489331289e-01
5.010000000000000000e+04,2.528700440607755118e-01
5.015000000000000000e+04,2.526983522382453273e-01
5.020000000000000000e+04,2.525275028200884564e-01
5.025000000000000000e+04,2.523575468439639979e-01
5.030000000000000000e+04,2.521885375061206913e-01
5.035000000000000000e+04,2.520205301014363242e-01
5.040000000000000000e+04,2.518535819422669797e-01
5.045000000000000000e+04,2.516877522544129220e-01
5.050000000000000000e+04,2.515231020489408498e-01
5.055000000000000000e+04,2.513596939686621456e-01
5.060000000000000000e+04,2.511975921084749208e-01
5.065000000000000000e+04,2.510368618091098347e-01
5.070000000000000000e+04,2.508775694242530441e-01
5.075000000000000000e+04,2.507197820615955086e-01
5.080000000000000000e+04,2.505635672987531204e-01
5.085000000000000000e+04,2.504089928757891603e-01
5.090000000000000000e+04,2.502561263665312175e-01
5.095000000000000000e+04,2.501050348315979055e-01
5.100000000000000000e+04,2.499557844565815645e-01
5.105000000000000000e+04,2.498084401795373222e-01
5.110000000000000000e+04,2.496630653122830501e-01
5.115000000000000000e+04,2.495197211605794385e-01
5.120000000000000000e+04,2.493784666485167056e-01
5.125000000000000000e+04,2.492393580070998149e-01
5.130000000000000000e+04,2.491024482097011772e-01
5.135000000000000000e+04,2.489677869573369839e-01
5.140000000000000000e+04,2.488354201683735389e-01
5.145000000000000000e+04,2.487053897560938254e-01
5.150000000000000000e+04,2.485777333904076736e-01
5.155000000000000000e+04,2.484524842980475323e-01
5.160000000000000000e+04,2.483296711038711080e-01
5.165000000000000000e+04,2.482093177151865615e-01
5.170000000000000000e+04,2.480914432500206934e-01
5.175000000000000000e+04,2.479760620093952872e-01
5.180000000000000000e+04,2.478631834927452482e-01
5.185000000000000000e+04,2.477528124548361022e-01
5.190000000000000000e+04,2.476449490017759991e-01
5.195000000000000000e+04,2.475395887230225633e-01
5.200000000000000000e+04,2.474367228559407883e-01
5.205000000000000000e+04,2.473363384787784225e-01
5.210000000000000000e+04,2.472384187280162460e-01
5.215000000000000000e+04,2.471429430356406887e-01
5.220000000000000000e+04,2.470498873819754193e-01
5.225000000000000000e+04,2.469592245598703772e-01
5.230000000000000000e+04,2.468709244460863816e-01
5.235000000000000000e+04,2.467849542760654491e-01
5.240000000000000000e+04,2.467012789186894262e-01
5.245000000000000000e+04,2.466198611476935754e-01
5.250000000000000000e+04,2.465406618996588972e-01
5.255000000000000000e+04,2.464636405687986309e-01
5.260000000000000000e+04,2.463887551785751417e-01
